id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,availability_30,availability_60,availability_90,availability_365,description,neighborhood_overview
11,Cozy Entire home/apt in Financial District,75.0,2018-12-31,within a few hours,0.7678837324642696,False,2.0,"[np.str_('identity_manual'), np.str_('work_email'), np.str_('phone'), np.str_('selfie')]",Financial District,Financial District,40.7554596885546,-73.96799804537105,Entire home/apt,1.0,1.0,2.0,1.0,"['Indoor fireplace', 'Wifi', 'Fire extinguisher', 'Laptop-friendly workspace', 'Kitchen', 'Washer', 'Hot water']",110.0,,,2022-06-11,5.0,4.78309829933573,4.171809066998749,4.845678176013201,4.358245362720876,4.419154866177537,4.542933877211765,25.0,29.0,43.0,54.0,do minim enim nostrud dolor commodo adipiscing exercitation ex sit nostrud elit Ut dolore amet sed elit adipiscing consequat dolor elit amet amet dolore exercitation tempor ullamco sit ullamco quis consequat dolor ut tempor sit nisi exercitation ad Lorem Ut magna consectetur tempor dolore ad magna do veniam Ut tempor sit amet nostrud consequat et amet nostrud aliqua consectetur veniam ut ut adipiscing do ad ut ullamco ad aliquip eiusmod ut ut sit ad laboris commodo,exercitation adipiscing veniam veniam incididunt adipiscing tempor aliqua aliquip minim aliqua aliquip aliqua ea minim ullamco enim veniam Ut aliquip ut ex dolor ea labore consequat nostrud sed ut sed ex ullamco dolor minim consectetur ut elit minim ut dolore do tempor ad eiusmod ad quis sit ea magna labore ea ad sit sed adipiscing minim eiusmod ipsum labore ea consequat incididunt aliqua labore ex dolore ipsum consectetur do ad aliqua ut sit ut
12,Cozy Entire home/apt in Downtown,88.0,2022-06-02,within an hour,0.8152718860412144,False,1.0,"[np.str_('identity_manual'), np.str_('selfie'), np.str_('phone'), np.str_('email'), np.str_('government_id'), np.str_('work_email')]",Downtown,Downtown,40.78431779206528,-73.95200214513493,,7.0,2.0,4.0,7.0,"['Gym', 'First aid kit', 'Essentials', 'TV', 'Hangers', 'Lock on bedroom door']",260.0,3.0,2023-04-28,2025-03-25,4.9615980396280595,5.0,4.6144713452514985,,4.607788904090831,4.457106662088907,4.388201810336578,14.0,41.0,48.0,349.0,Ut aliqua labore nostrud Ut consequat consectetur labore sit consectetur ipsum consequat labore tempor adipiscing ad elit eiusmod ipsum nisi sit quis enim quis sed elit amet ullamco ipsum enim elit ea minim labore exercitation ipsum ullamco eiusmod enim aliquip aliquip adipiscing ad ut incididunt enim ad ea do Lorem Lorem veniam dolor ut incididunt sit minim consectetur ea magna consequat nostrud ex ex quis dolore dolor ad commodo sit ullamco incididunt nisi tempor dolor enim Lorem magna incididunt adipiscing incididunt dolore aliquip laboris nisi eiusmod ut do elit ut consectetur aliqua aliqua tempor magna dolor sed consectetur Lorem laboris commodo commodo nisi commodo ad ullamco magna aliquip amet ea ut ex sit ut labore Ut Ut commodo sit magna veniam exercitation ex quis amet magna,aliquip quis amet sed sit incididunt elit nostrud ut ullamco ullamco dolore minim aliquip ut do commodo dolor ipsum magna amet ut sed amet et veniam eiusmod et aliquip ea amet consequat ad incididunt minim dolore commodo minim eiusmod ullamco magna aliqua dolore ad adipiscing et exercitation ipsum Ut ullamco incididunt enim ut sit nisi sed consequat quis nostrud incididunt amet labore dolor veniam Ut do exercitation magna consectetur Ut consequat consectetur
13,Cozy Private room in Eastside,117.0,2021-05-13,within a few hours,0.8350370083545796,True,1.0,"[np.str_('phone'), np.str_('government_id'), np.str_('selfie'), np.str_('identity_manual')]",Eastside,Eastside,40.74809802460463,-74.01142489490888,Private room,4.0,1.0,2.0,7.0,"['Heating', 'Fire extinguisher', 'Lock on bedroom door', 'Indoor fireplace', 'Hot water', 'First aid kit', 'Iron', 'Wifi', 'Essentials', 'Elevator', 'Washer', 'Carbon monoxide detector']",90.0,0.0,,,,,,,,,,22.0,41.0,57.0,213.0,Ut commodo consectetur exercitation ullamco eiusmod sed ullamco aliqua enim ut adipiscing quis ullamco consequat dolore nostrud ullamco dolore dolore ex ea minim nisi exercitation sed Ut minim aliqua sit incididunt tempor sed labore enim labore amet amet quis veniam ut ea ut exercitation sit minim amet exercitation ut adipiscing magna aliquip ipsum Ut laboris nostrud Lorem amet ut quis sed nisi aliqua elit et elit minim sed aliquip ea magna labore labore laboris minim minim Lorem ad adipiscing aliquip ullamco aliquip ex incididunt ullamco sed dolor dolore ea aliquip sed Lorem Ut amet,consequat et aliqua aliqua dolore magna quis consequat veniam exercitation nisi do ut ex nostrud ullamco ex et ex et consectetur Lorem
14,Cozy Entire home/apt in Eastside,100.0,2019-09-30,within an hour,0.873779906146158,False,2.0,,Eastside,Eastside,40.72060237235821,,Entire home/apt,9.0,1.0,1.0,2.0,"['Hangers', 'Fire extinguisher', 'Hot water', 'Dryer', 'Free parking', 'Breakfast', 'Gym', 'Lock on bedroom door', 'Indoor fireplace', 'Hot tub', 'TV', 'Pool', 'Essentials', 'Laptop-friendly workspace', 'Cooking basics', 'First aid kit', 'Washer', 'Carbon monoxide detector']",230.0,2.0,2020-03-04,,,4.493935929563562,4.558249732074529,5.0,5.0,4.795966390356324,4.359741673065419,25.0,55.0,57.0,364.0,sit elit quis adipiscing aliquip dolore ullamco consectetur consequat ipsum ut Lorem dolor incididunt ut laboris ex do sed Lorem aliquip ex ipsum ipsum amet do ipsum quis magna exercitation Ut ea elit sit nisi consequat sed tempor ut commodo consectetur minim sit Lorem sed sed labore veniam elit ullamco dolore commodo ut sit ut quis adipiscing ut commodo Ut et ad consequat aliqua ipsum sit ea adipiscing ut aliquip dolore ut dolore aliquip ipsum sit nisi nisi ex Lorem ex consequat ut ut consectetur adipiscing veniam sit quis dolor ullamco minim consequat incididunt ad quis veniam ex ut veniam ad minim consectetur aliqua tempor nostrud laboris ut dolore nisi adipiscing enim Lorem sit elit magna elit ut,aliquip commodo ex ut aliquip aliquip aliqua incididunt enim consequat Lorem Ut ad Lorem quis aliqua do adipiscing magna ut do magna nisi elit commodo et dolor ut minim consequat ad ex laboris sed amet Ut magna ullamco elit ex ad Ut ex consequat sed enim aliquip ullamco labore exercitation et ut ex ullamco minim ad
15,Cozy Entire home/apt in Uptown,104.0,2019-05-25,within an hour,0.927805307725784,False,2.0,"[np.str_('email'), np.str_('selfie'), np.str_('phone'), np.str_('identity_manual'), np.str_('work_email'), np.str_('government_id')]",Uptown,Uptown,40.78284445385544,-73.94563713213992,Entire home/apt,7.0,3.5,3.0,7.0,"['Wifi', 'Dryer', 'Kitchen', 'Gym', 'Washer', 'Heating', 'First aid kit', 'TV', 'Air conditioning', 'Laptop-friendly workspace', 'Hot water', 'Pool', 'Smoke detector', 'Elevator', 'Hangers', 'Iron', 'Indoor fireplace', 'Hair dryer', 'Carbon monoxide detector']",305.0,,,2021-07-04,4.523246285090706,,,4.868513308375533,4.798402915395021,4.982829117545693,4.634741184849935,12.0,37.0,40.0,14.0,ullamco dolor labore sit commodo ea consequat consectetur sit nisi magna ad do laboris minim sit aliqua nostrud adipiscing incididunt dolor eiusmod et Ut minim minim aliquip dolor elit ut elit eiusmod ex labore ut nostrud elit sit consequat magna exercitation aliqua dolor sed ipsum sed consectetur ullamco ea laboris dolor et commodo eiusmod minim nisi amet elit do ullamco consequat do ut amet consectetur nisi aliqua ut eiusmod amet ut aliquip veniam do incididunt incididunt consequat ad sed aliqua,minim minim Ut Lorem labore magna veniam laboris minim aliquip nisi adipiscing quis laboris quis aliqua enim veniam ex nostrud incididunt ipsum Lorem ea Ut Lorem nostrud Ut magna consequat nisi ullamco magna laboris ea nostrud exercitation ut laboris incididunt consequat ex adipiscing nostrud ex aliqua ipsum commodo ad veniam ex ipsum adipiscing nisi consequat adipiscing sed veniam veniam quis sit dolor dolore incididunt ea commodo sed tempor commodo enim ea et ullamco ad consectetur consequat ad sed exercitation nisi minim ea do et ullamco tempor tempor quis incididunt ea et ullamco nostrud veniam
16,Cozy Private room in Eastside,152.0,2019-03-07,,0.7296620852921906,False,11.0,"[np.str_('identity_manual'), np.str_('selfie')]",Eastside,Eastside,40.753777249127566,-73.92141931789916,Private room,5.0,1.0,2.0,7.0,"['Free parking', 'Dryer', 'First aid kit', 'Pool', 'Hair dryer', 'Smoke detector', 'Carbon monoxide detector', 'TV', 'Laptop-friendly workspace']",110.0,7.0,2019-10-21,2020-08-23,4.436097855975609,4.667424056951617,4.5185376802972455,5.0,4.801858984479098,5.0,4.398958373407082,6.0,26.0,52.0,,adipiscing labore dolore ut ipsum ut sit dolor dolor eiusmod amet laboris ullamco minim nisi minim ad tempor exercitation labore minim aliqua eiusmod dolor et aliquip sed amet Lorem commodo commodo tempor consequat enim elit exercitation sed ullamco nisi ut minim laboris nostrud ad labore sed nostrud dolore sed dolor et incididunt nostrud dolore aliquip veniam consequat ad sed ad Ut dolor consequat ex magna consequat do consequat enim quis sed exercitation labore aliquip et ullamco consectetur consectetur ipsum adipiscing exercitation ullamco et sed labore ea Ut ut eiusmod nisi dolor ipsum ut laboris amet consectetur elit laboris exercitation et exercitation Lorem ex exercitation dolore labore ad aliqua ullamco minim consequat Ut sed minim adipiscing ut eiusmod dolore consequat nostrud consequat magna ut commodo ullamco nostrud consectetur ea ullamco sed laboris ea tempor et adipiscing ut ex adipiscing dolor Ut amet dolor labore commodo minim ex ipsum consequat enim ut ut eiusmod sit nisi consequat Ut et ea elit Ut enim nisi consequat amet enim minim aliqua,eiusmod consequat ipsum incididunt ex consequat commodo incididunt ad quis eiusmod exercitation Lorem Ut adipiscing Ut aliqua dolor amet consectetur et enim do elit labore veniam amet tempor laboris magna dolor exercitation ad consectetur consequat aliqua nostrud magna nisi sit magna et ullamco ex tempor ipsum Ut labore veniam ea ipsum ea ullamco
17,Cozy Private room in Northside,131.0,2022-04-25,within an hour,0.9668956099052699,False,1.0,"[np.str_('phone'), np.str_('work_email'), np.str_('selfie'), np.str_('government_id'), np.str_('identity_manual'), np.str_('email')]",Northside,Northside,40.71530425971638,-73.95328096553574,Private room,7.0,1.0,2.0,1.0,"['Carbon monoxide detector', 'Private entrance', 'Hangers', 'Dryer', 'Hot water', 'TV', 'Hot tub', 'Air conditioning', 'Hair dryer', 'Washer', 'Breakfast', 'Laptop-friendly workspace', 'Heating', 'Wifi', 'Essentials', 'Cooking basics', 'Elevator', 'Indoor fireplace', 'Kitchen']",90.0,0.0,,,,,,,,,,1.0,28.0,35.0,19.0,exercitation commodo incididunt sed dolore ut veniam aliqua nisi amet elit consequat quis amet ex ad quis laboris nisi nisi ut ea ullamco do sit ex dolore eiusmod adipiscing dolore ullamco dolore do nostrud consectetur dolore et nostrud sit Ut eiusmod minim ex ut adipiscing ad amet Lorem consectetur sit nisi nisi dolore veniam ut ullamco sit aliqua veniam adipiscing sed ad ipsum exercitation et amet tempor nostrud labore dolor sed ullamco consequat quis ullamco enim laboris quis nisi eiusmod aliqua eiusmod quis Lorem aliquip enim incididunt ea dolore aliqua do sed eiusmod ut ipsum veniam amet nisi commodo dolore ut ipsum et enim nisi Lorem ut et sed elit sed ea ex ad nisi adipiscing magna enim amet adipiscing tempor dolore veniam,aliquip aliquip laboris consequat ipsum Lorem veniam sed aliqua ad ut quis tempor eiusmod minim consectetur labore aliqua sed ullamco nisi nostrud Ut consequat nisi ea magna dolor dolor exercitation quis tempor enim ullamco veniam incididunt tempor eiusmod
18,Cozy Entire home/apt in Eastside,150.0,2022-01-07,within a few hours,,False,1.0,"[np.str_('identity_manual'), np.str_('government_id')]",Eastside,Eastside,40.75055858311844,,Entire home/apt,9.0,1.5,1.0,5.0,"['Heating', 'Smoke detector', 'Hot water', 'Washer', 'Iron', 'Breakfast', 'Indoor fireplace', 'Gym', 'Carbon monoxide detector', 'Dryer', 'Cooking basics', 'Laptop-friendly workspace', 'First aid kit']",245.0,10.0,,2025-06-04,4.865384999832677,,4.474692982582843,4.809548189742551,4.345812186411467,4.994546583331581,5.0,21.0,30.0,42.0,51.0,aliqua et quis exercitation adipiscing elit labore et elit consequat aliquip dolore consequat ad aliquip eiusmod consectetur ad ut ullamco tempor exercitation Lorem do ex et consectetur quis Ut consequat minim et Lorem nisi exercitation ipsum enim sed veniam adipiscing nisi ipsum tempor incididunt dolor magna consectetur exercitation labore labore aliqua Ut Ut magna ea commodo Lorem tempor amet exercitation Ut aliqua labore consectetur sed consequat minim do Lorem eiusmod Ut ullamco ad Ut et ipsum quis exercitation dolor minim aliquip dolore Ut nisi ullamco minim aliqua quis veniam Lorem ullamco laboris commodo dolore eiusmod adipiscing nostrud minim magna laboris ea elit enim enim consequat dolore et labore labore dolore Lorem incididunt do ex nostrud tempor aliqua labore amet ipsum ut laboris Lorem incididunt aliquip ea ut labore consectetur laboris aliqua Lorem enim magna exercitation ullamco elit ut tempor consectetur nostrud et nisi aliqua magna veniam Ut adipiscing adipiscing et ut tempor laboris labore elit sed ullamco,Ut aliquip ut veniam ut aliquip minim aliqua labore ut aliqua incididunt elit sit ut ipsum nisi consequat aliqua aliqua ullamco aliqua minim enim exercitation nisi ex dolor enim ea ut Lorem labore dolor amet ullamco ut do amet labore ut aliqua ullamco ullamco tempor aliqua enim dolor sit dolor laboris do commodo dolor et nisi nostrud Lorem et aliqua tempor amet veniam ad eiusmod nostrud enim sed quis
19,Cozy Entire home/apt in Downtown,53.0,2022-11-30,,,False,1.0,"[np.str_('email'), np.str_('selfie'), np.str_('identity_manual')]",Downtown,Downtown,40.74132033805969,-73.9483446360221,Entire home/apt,10.0,3.0,5.0,6.0,"['Iron', 'Hot tub', 'Pool', 'Washer', 'Dryer']",300.0,,,,,,,,,,,19.0,45.0,45.0,342.0,ut eiusmod aliquip ullamco consectetur commodo consectetur veniam sed ipsum ut ut nisi exercitation consequat ut consectetur magna ut Ut eiusmod sit consectetur minim elit nisi consequat eiusmod amet dolor labore ipsum ipsum elit nisi amet nisi do ex veniam aliqua nisi quis eiusmod commodo Lorem dolore ut consectetur incididunt nostrud consequat amet ut labore tempor,dolor quis quis ullamco sed ut minim sed aliqua ipsum commodo sed nisi aliqua aliquip enim dolor minim veniam ea dolore quis ipsum ea ut enim eiusmod ea amet do veniam minim et tempor et ea ut enim Lorem ut consequat ex ut Ut ex ullamco nisi Ut consectetur eiusmod
20,Cozy Private room in Financial District,2.0,2021-07-25,within an hour,0.7082260929917973,False,5.0,"[np.str_('government_id'), np.str_('email'), np.str_('identity_manual'), np.str_('work_email'), np.str_('selfie'), np.str_('phone')]",Financial District,Financial District,40.787684253188175,-73.96020705731802,Private room,6.0,1.0,3.0,3.0,"['TV', 'Hangers', 'Laptop-friendly workspace', 'Carbon monoxide detector', 'Hot water', 'Smoke detector', 'Lock on bedroom door', 'Breakfast', 'Heating', 'Free parking', 'Gym', 'Hair dryer', 'Indoor fireplace', 'First aid kit']",110.0,1.0,,,4.399958323628013,4.265935109971789,4.8858970075289445,4.947465211318636,4.386774219252848,4.34886927275075,4.764906960377386,10.0,17.0,44.0,320.0,elit ut nostrud laboris sit ullamco quis aliquip consequat eiusmod do consequat exercitation dolore adipiscing sed commodo sed consequat nisi ut aliqua minim Ut consectetur veniam ad consectetur veniam ad magna et consequat incididunt veniam aliqua Ut exercitation dolore et Lorem enim exercitation Lorem nisi Ut veniam ipsum labore laboris commodo incididunt aliqua Lorem et dolor consectetur ut amet nostrud ullamco labore sed ad enim laboris nostrud consectetur eiusmod consequat Ut Ut exercitation consectetur ex nisi ea amet et tempor tempor eiusmod enim adipiscing ea laboris consectetur consequat ea elit do et ipsum aliqua adipiscing,amet consequat aliqua commodo adipiscing ea enim quis Lorem ex ipsum et Lorem ex sed ea ad dolore ut dolore eiusmod quis Ut sed ut adipiscing eiusmod aliquip elit ut eiusmod commodo sed consectetur ut nostrud do minim eiusmod ullamco dolor consequat
21,Cozy Private room in Beachfront,88.0,2019-06-19,within an hour,0.8178922676035874,False,4.0,"[np.str_('selfie'), np.str_('email'), np.str_('government_id'), np.str_('identity_manual'), np.str_('phone'), np.str_('work_email')]",Beachfront,Beachfront,40.71260554313607,-73.99882007114184,Private room,1.0,1.5,2.0,,"['Dryer', 'Laptop-friendly workspace', 'Essentials', 'Pool', 'Hot water', 'Hair dryer', 'Washer']",55.0,,2019-10-22,,5.0,5.0,4.836401822282775,,4.982376919000676,4.469818228292006,4.991517892928151,22.0,42.0,59.0,83.0,minim ut sit et do enim ullamco tempor incididunt dolore magna do ullamco incididunt ea consectetur tempor laboris incididunt nostrud sit labore et aliqua nostrud aliquip consectetur consectetur amet ipsum ipsum dolor consectetur ut amet do exercitation veniam ad quis dolor et nisi sit et elit veniam et exercitation ipsum Ut Ut Ut aliqua magna incididunt dolore ex ullamco amet ullamco quis Ut enim incididunt consectetur laboris sed laboris Lorem nisi aliquip minim do enim nostrud labore dolore commodo quis labore ex eiusmod veniam consectetur ullamco laboris enim tempor ad exercitation enim labore magna do ad Ut aliqua ullamco Lorem ea commodo nostrud nisi tempor ut sit tempor veniam ut Lorem Lorem labore incididunt laboris,amet enim elit ut magna et ipsum ipsum minim ut Lorem ex ut ipsum labore consequat consequat exercitation dolore elit exercitation ad veniam consequat ut labore nisi ut minim labore incididunt enim eiusmod ut amet Lorem Lorem commodo ut commodo commodo eiusmod sed aliquip consequat eiusmod ut magna veniam dolor laboris nostrud Ut et aliqua aliquip adipiscing laboris ut incididunt consequat Lorem ipsum incididunt quis
22,Cozy Private room in Beachfront,158.0,2022-11-10,within an hour,0.8577437796619971,False,4.0,"[np.str_('government_id'), np.str_('phone'), np.str_('work_email'), np.str_('identity_manual')]",Beachfront,Beachfront,40.7875209804448,-73.93488891741525,Private room,6.0,3.0,,,"['First aid kit', 'Breakfast', 'Heating', 'Free parking', 'Gym', 'Air conditioning', 'Indoor fireplace', 'Kitchen', 'Essentials']",115.0,,2023-02-22,,5.0,,4.865419502833473,4.5525768749931315,,,4.610400382826091,15.0,23.0,33.0,325.0,sit labore tempor quis exercitation consectetur minim labore amet minim labore quis nisi sit incididunt minim et commodo et adipiscing incididunt laboris Ut laboris magna ad consequat consequat elit dolor laboris sed elit nisi tempor ullamco do incididunt ipsum Lorem ad ex et laboris do adipiscing Lorem nostrud amet commodo incididunt exercitation tempor nisi aliquip ut amet ipsum adipiscing Lorem dolor Ut ipsum enim aliquip Ut ut ex veniam magna Ut aliquip amet ipsum nostrud quis ad ad eiusmod eiusmod sit ex magna ut ullamco ad dolor adipiscing Ut adipiscing adipiscing laboris nostrud dolor,elit elit quis et nisi ex minim adipiscing dolore nisi ullamco eiusmod enim adipiscing ad laboris adipiscing elit eiusmod sed ut Ut consequat elit quis laboris Ut veniam
23,Cozy Hotel room in Southside,38.0,2018-03-06,within a day,0.8535044159744535,False,5.0,"[np.str_('work_email'), np.str_('selfie')]",Southside,Southside,40.751221101681026,-73.97725955727724,Hotel room,1.0,1.0,,4.0,"['Breakfast', 'Carbon monoxide detector', 'Washer', 'Laptop-friendly workspace', 'Kitchen', 'Hot tub']",90.0,1.0,2018-06-25,2021-05-12,,4.479703999305988,4.646929972852748,5.0,4.551526438010045,4.635683320406967,4.357940840673165,13.0,41.0,61.0,223.0,Ut ea ex et minim sit ex elit amet ex quis adipiscing adipiscing ex ex laboris aliquip laboris ad ipsum sed laboris ex do ullamco tempor ad consectetur minim ea et do enim do eiusmod enim quis ea ut exercitation quis aliquip eiusmod nostrud consequat ex ex consequat incididunt ut Lorem amet nisi magna tempor ea ut et eiusmod ex labore do dolor eiusmod eiusmod et nisi Lorem ea aliqua ea consequat sit do dolore et enim ullamco elit laboris consectetur nisi ipsum ut quis minim enim et sit elit consectetur exercitation consequat consequat veniam consectetur ex ipsum et sed amet do nisi adipiscing laboris ipsum Ut sit ullamco elit commodo ipsum ullamco eiusmod consequat sed Lorem exercitation dolor sed ullamco enim ullamco veniam magna sed nostrud veniam consectetur tempor consequat sed do dolor laboris adipiscing nostrud elit incididunt commodo aliqua ad et labore ipsum enim nisi adipiscing ut commodo sit ea Lorem do nisi aliquip dolor do sed dolore dolor exercitation commodo sit sit aliquip eiusmod consectetur commodo aliquip minim nostrud ea eiusmod enim veniam labore dolor ipsum adipiscing amet laboris aliquip nisi elit aliquip ipsum do dolor minim ea magna ex ex,nisi consectetur dolor amet ut et ex consequat amet eiusmod incididunt laboris dolor nostrud nostrud veniam consectetur Ut consectetur quis laboris dolor Lorem ullamco ullamco nostrud amet consectetur ut Lorem ullamco nisi tempor quis laboris ipsum consequat consequat ad laboris dolor
24,Cozy Entire home/apt in Financial District,130.0,2017-01-28,within a few hours,0.7496885041084795,False,2.0,"[np.str_('work_email'), np.str_('email'), np.str_('phone'), np.str_('government_id'), np.str_('selfie'), np.str_('identity_manual')]",Financial District,Financial District,40.74043644299812,-73.92380223452659,Entire home/apt,4.0,1.5,2.0,2.0,"['Essentials', 'Dryer', 'Air conditioning', 'First aid kit', 'Heating', 'Lock on bedroom door', 'Fire extinguisher']",210.0,7.0,2017-07-04,2018-11-09,4.644335439622144,4.219943213971352,,5.0,4.9891853753164135,4.714254390428387,4.307181816370017,29.0,56.0,61.0,128.0,incididunt enim ut enim ex ullamco consectetur elit incididunt ea ad Lorem incididunt Lorem do amet Ut incididunt do dolor ea ea nisi sit ea aliquip enim veniam sed veniam quis consequat elit laboris quis commodo ullamco aliqua aliquip ullamco commodo elit minim minim aliquip do dolore commodo commodo dolor consequat laboris exercitation ut ea,ut enim ex minim elit ullamco sit aliquip ut ex veniam adipiscing ipsum aliqua ex labore ut consectetur dolor dolor enim enim incididunt ea ea magna ut ipsum ut eiusmod ipsum sit ipsum eiusmod labore
25,,192.0,2015-08-31,,0.8937221530286836,False,2.0,"[np.str_('government_id'), np.str_('work_email'), np.str_('phone')]",Uptown,Uptown,40.716196718440294,-73.94770989925522,Entire home/apt,8.0,2.5,1.0,5.0,"['First aid kit', 'Hot tub', 'Fire extinguisher', 'Gym', 'Hair dryer', 'Private entrance', 'Hangers', 'Kitchen']",275.0,,2016-02-09,2018-09-24,4.704986294408724,4.9119562320261885,4.664344255393769,,4.385025936389142,4.411874923877232,4.427602477346564,22.0,50.0,65.0,349.0,quis ipsum nisi sed minim sed Ut Lorem minim magna aliquip sed eiusmod Lorem eiusmod ex nisi amet Lorem do incididunt exercitation elit ullamco ipsum tempor exercitation incididunt ad labore ut adipiscing commodo adipiscing tempor ut ea sed ex tempor ea exercitation ad magna magna adipiscing sit et ad consequat Ut ut ex incididunt Ut ad minim ex nisi ut consequat elit ad sit commodo elit ea ad quis quis dolore et labore dolore commodo ex magna nisi minim adipiscing do et ullamco minim ea magna minim Ut ut ut minim ipsum laboris sed ex tempor aliqua Ut ut commodo enim incididunt exercitation quis ipsum commodo elit ex quis enim consequat incididunt sed commodo consequat do amet ut veniam aliquip dolor et Ut veniam ea,commodo dolor dolor dolore ad ea nisi ut sit ullamco consequat commodo sit tempor labore ipsum ex labore ad aliqua nostrud sit aliquip enim sed ex enim aliquip eiusmod consectetur do ipsum ea
26,Cozy Entire home/apt in Southside,188.0,2022-02-03,within a few hours,0.7134335351514004,False,1.0,"[np.str_('phone'), np.str_('selfie'), np.str_('email')]",Southside,Southside,40.77008179626387,-73.95554368453682,Entire home/apt,5.0,2.0,3.0,1.0,"['Iron', 'Hot water', 'Hot tub', 'Hangers', 'Smoke detector', 'Dryer', 'Air conditioning', 'First aid kit']",150.0,,2022-07-21,2025-04-07,4.9651949481409,4.64864864142754,4.850348621020536,4.774920820359144,,5.0,,14.0,,48.0,15.0,minim ipsum amet magna laboris do et minim nisi consectetur consequat Ut et ullamco nostrud ad eiusmod Lorem amet consequat ipsum consectetur exercitation nostrud commodo incididunt tempor magna consectetur ullamco ullamco quis amet labore sed ipsum sed nostrud minim ullamco consectetur sit nisi magna nisi exercitation ut nisi tempor dolore ea ullamco sit ea ut incididunt dolor enim et nostrud consectetur magna consectetur quis veniam nisi minim elit sed consectetur ex ex adipiscing magna consectetur enim nostrud labore nisi eiusmod elit amet elit amet do labore dolor do adipiscing veniam nostrud ea elit amet consequat nostrud do ex consequat ut quis incididunt Lorem consequat consequat veniam exercitation magna labore dolore laboris amet eiusmod et ea dolore ex ut magna quis amet nisi minim magna aliquip nisi laboris consequat sed minim dolor ad ut ad eiusmod dolor ut aliqua ut consequat aliquip nostrud Lorem ipsum consectetur ut ullamco ex quis magna ea tempor exercitation veniam ex labore aliquip dolore commodo commodo incididunt sed do Lorem ea quis ad do nostrud aliqua sit amet laboris amet Lorem ullamco aliqua,nostrud ut nisi aliqua et ipsum ex enim ex ullamco tempor aliqua sit incididunt ad minim ex elit aliqua ut ad dolore commodo magna ad ut laboris
27,Cozy Entire home/apt in Eastside,21.0,2017-11-29,within a few hours,0.9285720460397247,False,,"[np.str_('work_email'), np.str_('phone'), np.str_('selfie'), np.str_('email'), np.str_('government_id'), np.str_('identity_manual')]",Eastside,Eastside,40.792680670911004,-73.94716471625235,Entire home/apt,5.0,3.0,1.0,2.0,"['Cooking basics', 'Gym', 'Heating', 'Iron', 'Smoke detector', 'Breakfast', 'Washer', 'Lock on bedroom door', 'Free parking', 'Private entrance', 'Indoor fireplace', 'Hangers', 'Dryer', 'Pool', 'Laptop-friendly workspace']",185.0,,2018-08-31,2018-12-10,5.0,4.751211644826352,4.046966089708445,,4.712872197850308,4.850099962196188,4.855964879530385,19.0,19.0,47.0,273.0,laboris consequat aliquip ut aliquip sed aliqua eiusmod sit quis dolore elit Lorem ipsum do exercitation exercitation incididunt eiusmod ut aliquip et laboris ea nostrud amet aliqua ullamco ullamco dolore aliqua exercitation tempor dolor sit eiusmod ea magna commodo magna consectetur ea ex elit Ut Ut magna exercitation amet adipiscing ad ea incididunt aliquip veniam et ut adipiscing tempor Ut ex consectetur exercitation incididunt amet veniam do aliquip sed commodo tempor eiusmod consequat elit do ut nisi Lorem tempor amet ut consequat dolore ad ut nostrud incididunt dolor eiusmod amet sit aliquip do do magna minim magna commodo dolor Lorem dolore consectetur eiusmod ut ullamco consequat eiusmod sit consectetur aliqua ut ipsum quis eiusmod enim dolor ipsum eiusmod veniam veniam enim quis sit minim veniam enim ipsum minim labore nostrud nostrud ullamco nostrud ipsum commodo aliquip nisi Ut incididunt exercitation minim et ut tempor ex aliquip ipsum minim aliquip labore elit ad ea Lorem do et veniam veniam ut nostrud magna Ut consequat veniam nostrud laboris ad eiusmod eiusmod dolor enim eiusmod elit ut do consectetur dolore adipiscing,laboris Ut quis consequat incididunt sed nostrud magna do magna veniam adipiscing aliqua ad incididunt Lorem dolor ipsum ut et do tempor ipsum dolor quis ea ea minim ea consectetur adipiscing laboris veniam sit quis dolor Ut sit aliquip minim labore labore ipsum incididunt nisi tempor labore incididunt Lorem nisi adipiscing adipiscing et dolore tempor commodo labore ad ullamco exercitation aliquip nostrud consectetur tempor ex exercitation nisi sed adipiscing laboris ad ea sed consequat sed amet ullamco sed sed ex amet eiusmod elit laboris eiusmod laboris incididunt ut ipsum adipiscing
